time,open,high,low,close,vol
2019-05-16 04:00:00,1.34405,1.34493,1.34338,1.34360,0
2019-05-16 08:00:00,1.34360,1.34409,1.34111,1.34116,0
2019-05-16 12:00:00,1.34115,1.34313,1.33996,1.34302,0
2019-05-16 16:00:00,1.34302,1.34436,1.34126,1.34428,0
2019-05-16 20:00:00,1.34428,1.34687,1.34394,1.34585,0
2019-05-17 00:00:00,1.34602,1.34698,1.34556,1.34648,0
2019-05-17 04:00:00,1.34648,1.34720,1.34572,1.34684,0
2019-05-17 08:00:00,1.34684,1.34925,1.34598,1.34871,0
2019-05-17 12:00:00,1.34871,1.35081,1.34833,1.35069,0
2019-05-17 16:00:00,1.35068,1.35125,1.34505,1.34612,0
2019-05-17 20:00:00,1.34612,1.34703,1.34339,1.34644,0
2019-05-20 00:00:00,1.34391,1.34555,1.34345,1.34349,0
2019-05-20 04:00:00,1.34349,1.34363,1.34286,1.34297,0
2019-05-20 08:00:00,1.34299,1.34444,1.34227,1.34429,0
2019-05-20 12:00:00,1.34429,1.34466,1.34225,1.34343,0
2019-05-20 16:00:00,1.34343,1.34401,1.34153,1.34304,0
2019-05-20 20:00:00,1.34304,1.34385,1.34251,1.34271,0
2019-05-21 00:00:00,1.34285,1.34324,1.34190,1.34248,0
2019-05-21 04:00:00,1.34246,1.34302,1.34185,1.34273,0
2019-05-21 08:00:00,1.34273,1.34326,1.34212,1.34273,0
2019-05-21 12:00:00,1.34273,1.34322,1.33962,1.33976,0
2019-05-21 16:00:00,1.33975,1.34312,1.33948,1.34167,0
2019-05-21 20:00:00,1.34168,1.34190,1.34001,1.34044,0
2019-05-22 00:00:00,1.34034,1.34083,1.33993,1.34072,0
2019-05-22 04:00:00,1.34072,1.34087,1.33939,1.34077,0
2019-05-22 08:00:00,1.34076,1.34157,1.33911,1.33963,0
2019-05-22 12:00:00,1.33963,1.33984,1.33564,1.33688,0
2019-05-22 16:00:00,1.33688,1.34286,1.33643,1.34270,0
2019-05-22 20:00:00,1.34270,1.34367,1.34211,1.34328,0
2019-05-23 00:00:00,1.34367,1.34423,1.34295,1.34422,0
2019-05-23 04:00:00,1.34422,1.34491,1.34416,1.34456,0
2019-05-23 08:00:00,1.34456,1.34642,1.34425,1.34590,0
2019-05-23 12:00:00,1.34590,1.34798,1.34590,1.34783,0
2019-05-23 16:00:00,1.34783,1.35017,1.34636,1.34726,0
2019-05-23 20:00:00,1.34726,1.34861,1.34683,1.34719,0
2019-05-24 00:00:00,1.34715,1.34795,1.34685,1.34769,0
2019-05-24 04:00:00,1.34769,1.34814,1.34715,1.34725,0
2019-05-24 08:00:00,1.34725,1.34734,1.34450,1.34533,0
2019-05-24 12:00:00,1.34533,1.34619,1.34446,1.34514,0
2019-05-24 16:00:00,1.34512,1.34669,1.34380,1.34398,0
2019-05-24 20:00:00,1.34398,1.34450,1.34293,1.34400,0
2019-05-27 00:00:00,1.34375,1.34401,1.34328,1.34361,0
2019-05-27 04:00:00,1.34361,1.34456,1.34327,1.34413,0
2019-05-27 08:00:00,1.34413,1.34486,1.34285,1.34458,0
2019-05-27 12:00:00,1.34459,1.34520,1.34415,1.34444,0
2019-05-27 16:00:00,1.34444,1.34466,1.34353,1.34418,0
2019-05-27 20:00:00,1.34417,1.34461,1.34396,1.34418,0
2019-05-28 00:00:00,1.34421,1.34477,1.34324,1.34390,0
2019-05-28 04:00:00,1.34390,1.34462,1.34372,1.34379,0
2019-05-28 08:00:00,1.34380,1.34630,1.34331,1.34604,0
2019-05-28 12:00:00,1.34604,1.34777,1.34510,1.34689,0
2019-05-28 16:00:00,1.34687,1.34885,1.34571,1.34883,0
2019-05-28 20:00:00,1.34883,1.34981,1.34746,1.34929,0
2019-05-29 00:00:00,1.34926,1.34933,1.34797,1.34890,0
2019-05-29 04:00:00,1.34889,1.34898,1.34817,1.34861,0
2019-05-29 08:00:00,1.34861,1.35122,1.34809,1.35073,0
2019-05-29 12:00:00,1.35073,1.35209,1.34864,1.34874,0
2019-05-29 16:00:00,1.34873,1.35456,1.34833,1.35176,0
2019-05-29 20:00:00,1.35176,1.35234,1.35090,1.35184,0
2019-05-30 00:00:00,1.35187,1.35195,1.35069,1.35186,0
2019-05-30 04:00:00,1.35186,1.35187,1.35059,1.35067,0
2019-05-30 08:00:00,1.35067,1.35120,1.34924,1.34996,0
2019-05-30 12:00:00,1.34995,1.35000,1.34858,1.34935,0
2019-05-30 16:00:00,1.34935,1.35160,1.34846,1.34960,0
2019-05-30 20:00:00,1.34961,1.35148,1.34956,1.34980,0
2019-05-31 00:00:00,1.34979,1.35412,1.34924,1.35380,0
2019-05-31 04:00:00,1.35380,1.35396,1.35218,1.35378,0
2019-05-31 08:00:00,1.35378,1.35473,1.35232,1.35387,0
2019-05-31 12:00:00,1.35387,1.35639,1.35281,1.35368,0
2019-05-31 16:00:00,1.35368,1.35483,1.35066,1.35226,0
2019-05-31 20:00:00,1.35226,1.35348,1.35102,1.35146,0
2019-06-03 00:00:00,1.35188,1.35267,1.35092,1.35092,0
2019-06-03 04:00:00,1.35093,1.35136,1.34908,1.34990,0
2019-06-03 08:00:00,1.34989,1.35240,1.34926,1.35140,0
2019-06-03 12:00:00,1.35140,1.35152,1.34843,1.34877,0
2019-06-03 16:00:00,1.34880,1.35010,1.34571,1.34683,0
2019-06-03 20:00:00,1.34683,1.34701,1.34340,1.34364,0
2019-06-04 00:00:00,1.34366,1.34476,1.34360,1.34400,0
2019-06-04 04:00:00,1.34400,1.34461,1.34318,1.34435,0
2019-06-04 08:00:00,1.34435,1.34457,1.34196,1.34332,0
2019-06-04 12:00:00,1.34331,1.34485,1.34186,1.34319,0
2019-06-04 16:00:00,1.34319,1.34376,1.34041,1.34069,0
2019-06-04 20:00:00,1.34069,1.34108,1.33805,1.33932,0
2019-06-05 00:00:00,1.33914,1.33964,1.33835,1.33850,0
2019-06-05 04:00:00,1.33850,1.33860,1.33749,1.33789,0
2019-06-05 08:00:00,1.33789,1.33820,1.33722,1.33730,0
2019-06-05 12:00:00,1.33730,1.33907,1.33618,1.33859,0
2019-06-05 16:00:00,1.33859,1.34154,1.33666,1.34154,0
2019-06-05 20:00:00,1.34154,1.34273,1.34073,1.34133,0
2019-06-06 00:00:00,1.34175,1.34289,1.34115,1.34235,0
2019-06-06 04:00:00,1.34239,1.34294,1.34084,1.34086,0
2019-06-06 08:00:00,1.34086,1.34206,1.34041,1.34046,0
2019-06-06 12:00:00,1.34046,1.34186,1.33879,1.33960,0
2019-06-06 16:00:00,1.33958,1.34068,1.33612,1.33668,0
2019-06-06 20:00:00,1.33667,1.33732,1.33589,1.33609,0
2019-06-07 00:00:00,1.33614,1.33670,1.33520,1.33549,0
2019-06-07 04:00:00,1.33550,1.33563,1.33450,1.33500,0
2019-06-07 08:00:00,1.33499,1.33614,1.33449,1.33562,0
2019-06-07 12:00:00,1.33561,1.33648,1.32951,1.33025,0
2019-06-07 16:00:00,1.33023,1.33122,1.32626,1.32686,0
2019-06-07 20:00:00,1.32686,1.32831,1.32613,1.32651,0
2019-06-10 00:00:00,1.32398,1.32733,1.32389,1.32732,0
2019-06-10 04:00:00,1.32732,1.32765,1.32683,1.32729,0
2019-06-10 08:00:00,1.32729,1.32777,1.32549,1.32661,0
2019-06-10 12:00:00,1.32661,1.32801,1.32588,1.32630,0
2019-06-10 16:00:00,1.32630,1.32749,1.32505,1.32647,0
2019-06-10 20:00:00,1.32646,1.32749,1.32609,1.32669,0
2019-06-11 00:00:00,1.32670,1.32718,1.32624,1.32673,0
2019-06-11 04:00:00,1.32673,1.32692,1.32599,1.32611,0
2019-06-11 08:00:00,1.32612,1.32646,1.32503,1.32606,0
2019-06-11 12:00:00,1.32606,1.32666,1.32493,1.32519,0
2019-06-11 16:00:00,1.32520,1.33079,1.32513,1.32907,0
2019-06-11 20:00:00,1.32907,1.32936,1.32747,1.32838,0
2019-06-12 00:00:00,1.32830,1.32865,1.32772,1.32790,0
2019-06-12 04:00:00,1.32791,1.32910,1.32780,1.32887,0
2019-06-12 08:00:00,1.32887,1.33013,1.32797,1.32975,0
2019-06-12 12:00:00,1.32975,1.33041,1.32834,1.32873,0
2019-06-12 16:00:00,1.32872,1.33130,1.32725,1.33093,0
2019-06-12 20:00:00,1.33093,1.33437,1.33071,1.33419,0
2019-06-13 00:00:00,1.33419,1.33419,1.33258,1.33296,0
2019-06-13 04:00:00,1.33296,1.33391,1.33251,1.33321,0
2019-06-13 08:00:00,1.33321,1.33323,1.33132,1.33224,0
2019-06-13 12:00:00,1.33224,1.33233,1.32992,1.33187,0
2019-06-13 16:00:00,1.33187,1.33329,1.33148,1.33216,0
2019-06-13 20:00:00,1.33216,1.33341,1.33154,1.33250,0
2019-06-14 00:00:00,1.33249,1.33380,1.33224,1.33375,0
2019-06-14 04:00:00,1.33375,1.33428,1.33326,1.33407,0
2019-06-14 08:00:00,1.33407,1.33453,1.33312,1.33400,0
2019-06-14 12:00:00,1.33400,1.33538,1.33274,1.33512,0
2019-06-14 16:00:00,1.33512,1.34037,1.33452,1.33989,0
2019-06-14 20:00:00,1.33989,1.34218,1.33974,1.34085,0
2019-06-17 00:00:00,1.34062,1.34143,1.34061,1.34132,0
2019-06-17 04:00:00,1.34131,1.34134,1.34044,1.34069,0
2019-06-17 08:00:00,1.34069,1.34180,1.34032,1.34121,0
2019-06-17 12:00:00,1.34122,1.34146,1.33995,1.34136,0
2019-06-17 16:00:00,1.34136,1.34136,1.33922,1.34041,0
2019-06-17 20:00:00,1.34041,1.34190,1.34019,1.34111,0
2019-06-18 00:00:00,1.34117,1.34119,1.34065,1.34086,0
2019-06-18 04:00:00,1.34086,1.34089,1.34012,1.34018,0
2019-06-18 08:00:00,1.34018,1.34260,1.33996,1.34249,0
2019-06-18 12:00:00,1.34250,1.34316,1.34122,1.34161,0
2019-06-18 16:00:00,1.34159,1.34193,1.33768,1.33784,0
2019-06-18 20:00:00,1.33784,1.33870,1.33741,1.33759,0
2019-06-19 00:00:00,1.33756,1.33811,1.33640,1.33696,0
2019-06-19 04:00:00,1.33697,1.33813,1.33685,1.33803,0
2019-06-19 08:00:00,1.33803,1.33815,1.33690,1.33780,0
2019-06-19 12:00:00,1.33780,1.33822,1.33359,1.33471,0
2019-06-19 16:00:00,1.33472,1.33630,1.33452,1.33543,0
2019-06-19 20:00:00,1.33543,1.33593,1.32784,1.32795,0
2019-06-20 00:00:00,1.32793,1.32864,1.32492,1.32511,0
2019-06-20 04:00:00,1.32512,1.32563,1.32358,1.32412,0
2019-06-20 08:00:00,1.32413,1.32427,1.32067,1.32130,0
2019-06-20 12:00:00,1.32129,1.32130,1.31503,1.31642,0
2019-06-20 16:00:00,1.31642,1.32200,1.31525,1.31987,0
2019-06-20 20:00:00,1.31987,1.32011,1.31881,1.31897,0
2019-06-21 00:00:00,1.31894,1.31957,1.31749,1.31791,0
2019-06-21 04:00:00,1.31791,1.31813,1.31613,1.31794,0
2019-06-21 08:00:00,1.31794,1.31936,1.31743,1.31866,0
2019-06-21 12:00:00,1.31866,1.32041,1.31795,1.32012,0
2019-06-21 16:00:00,1.32012,1.32286,1.31985,1.32204,0
2019-06-21 20:00:00,1.32204,1.32249,1.32044,1.32222,0
2019-06-24 00:00:00,1.32120,1.32157,1.31940,1.31952,0
2019-06-24 04:00:00,1.31951,1.31989,1.31872,1.31916,0
2019-06-24 08:00:00,1.31916,1.32008,1.31807,1.31872,0
2019-06-24 12:00:00,1.31873,1.32005,1.31768,1.31987,0
2019-06-24 16:00:00,1.31987,1.32138,1.31866,1.31867,0
2019-06-24 20:00:00,1.31867,1.31914,1.31787,1.31787,0
2019-06-25 00:00:00,1.31785,1.31912,1.31715,1.31764,0
2019-06-25 04:00:00,1.31763,1.31953,1.31702,1.31843,0
2019-06-25 08:00:00,1.31842,1.31952,1.31728,1.31744,0
2019-06-25 12:00:00,1.31746,1.31827,1.31565,1.31585,0
2019-06-25 16:00:00,1.31585,1.31995,1.31515,1.31905,0
2019-06-25 20:00:00,1.31904,1.32073,1.31591,1.31670,0
2019-06-26 00:00:00,1.31668,1.31853,1.31635,1.31819,0
2019-06-26 04:00:00,1.31819,1.31947,1.31773,1.31827,0
2019-06-26 08:00:00,1.31827,1.31854,1.31586,1.31603,0
2019-06-26 12:00:00,1.31604,1.31625,1.31410,1.31567,0
2019-06-26 16:00:00,1.31565,1.31615,1.31060,1.31146,0
2019-06-26 20:00:00,1.31146,1.31275,1.31092,1.31262,0
2019-06-27 00:00:00,1.31258,1.31264,1.31181,1.31189,0
2019-06-27 04:00:00,1.31194,1.31336,1.31162,1.31318,0
2019-06-27 08:00:00,1.31318,1.31371,1.31177,1.31221,0
2019-06-27 12:00:00,1.31222,1.31346,1.31162,1.31296,0
2019-06-27 16:00:00,1.31296,1.31319,1.30999,1.31012,0
2019-06-27 20:00:00,1.31013,1.31059,1.30908,1.30934,0
2019-06-28 00:00:00,1.30934,1.31017,1.30852,1.30911,0
2019-06-28 04:00:00,1.30911,1.31001,1.30857,1.30961,0
2019-06-28 08:00:00,1.30961,1.30999,1.30840,1.30959,0
2019-06-28 12:00:00,1.30958,1.30978,1.30670,1.30873,0
2019-06-28 16:00:00,1.30873,1.30984,1.30587,1.30924,0
2019-06-28 20:00:00,1.30924,1.31005,1.30793,1.30878,0
2019-07-01 00:00:00,1.30810,1.30938,1.30697,1.30935,0
2019-07-01 04:00:00,1.30936,1.30995,1.30885,1.30977,0
2019-07-01 08:00:00,1.30977,1.31072,1.30846,1.30983,0
2019-07-01 12:00:00,1.30983,1.31071,1.30912,1.30982,0
2019-07-01 16:00:00,1.30983,1.31396,1.30931,1.31381,0
2019-07-01 20:00:00,1.31380,1.31443,1.31296,1.31332,0
2019-07-02 00:00:00,1.31332,1.31375,1.31260,1.31363,0
2019-07-02 04:00:00,1.31361,1.31361,1.31226,1.31226,0
2019-07-02 08:00:00,1.31226,1.31299,1.31080,1.31270,0
2019-07-02 12:00:00,1.31270,1.31365,1.31105,1.31269,0
2019-07-02 16:00:00,1.31269,1.31304,1.31053,1.31074,0
2019-07-02 20:00:00,1.31073,1.31128,1.30957,1.31060,0
2019-07-03 00:00:00,1.31064,1.31119,1.30957,1.30973,0
2019-07-03 04:00:00,1.30973,1.31129,1.30947,1.31057,0
2019-07-03 08:00:00,1.31057,1.31184,1.31018,1.31022,0
2019-07-03 12:00:00,1.31023,1.31058,1.30744,1.30781,0
2019-07-03 16:00:00,1.30780,1.30835,1.30629,1.30692,0
2019-07-03 20:00:00,1.30691,1.30705,1.30558,1.30558,0
2019-07-04 00:00:00,1.30556,1.30618,1.30540,1.30576,0
2019-07-04 04:00:00,1.30576,1.30671,1.30543,1.30664,0
2019-07-04 08:00:00,1.30664,1.30787,1.30649,1.30765,0
2019-07-04 12:00:00,1.30765,1.30770,1.30589,1.30617,0
2019-07-04 16:00:00,1.30617,1.30647,1.30367,1.30626,0
2019-07-04 20:00:00,1.30626,1.30648,1.30440,1.30479,0
2019-07-05 00:00:00,1.30492,1.30578,1.30434,1.30575,0
2019-07-05 04:00:00,1.30575,1.30601,1.30526,1.30567,0
2019-07-05 08:00:00,1.30566,1.30668,1.30534,1.30662,0
2019-07-05 12:00:00,1.30662,1.31279,1.30497,1.30976,0
2019-07-05 16:00:00,1.30978,1.31357,1.30921,1.30978,0
2019-07-05 20:00:00,1.30978,1.31015,1.30663,1.30746,0
2019-07-08 00:00:00,1.30661,1.30799,1.30661,1.30761,0
2019-07-08 04:00:00,1.30757,1.30766,1.30692,1.30692,0
2019-07-08 08:00:00,1.30694,1.30821,1.30605,1.30695,0
2019-07-08 12:00:00,1.30695,1.30781,1.30492,1.30549,0
2019-07-08 16:00:00,1.30549,1.30993,1.30528,1.30874,0
2019-07-08 20:00:00,1.30874,1.31027,1.30830,1.30960,0
2019-07-09 00:00:00,1.30942,1.31041,1.30898,1.31003,0
2019-07-09 04:00:00,1.31003,1.31070,1.30977,1.31005,0
2019-07-09 08:00:00,1.31005,1.31339,1.31004,1.31315,0
2019-07-09 12:00:00,1.31315,1.31318,1.31133,1.31238,0
2019-07-09 16:00:00,1.31238,1.31395,1.31181,1.31271,0
2019-07-09 20:00:00,1.31269,1.31413,1.31211,1.31258,0
2019-07-10 00:00:00,1.31257,1.31334,1.31227,1.31303,0
2019-07-10 04:00:00,1.31303,1.31348,1.31230,1.31308,0
2019-07-10 08:00:00,1.31308,1.31371,1.31206,1.31207,0
2019-07-10 12:00:00,1.31207,1.31280,1.30763,1.30766,0
2019-07-10 16:00:00,1.30766,1.31438,1.30695,1.30888,0
2019-07-10 20:00:00,1.30889,1.30927,1.30622,1.30801,0
2019-07-11 00:00:00,1.30800,1.30825,1.30669,1.30706,0
2019-07-11 04:00:00,1.30706,1.30723,1.30496,1.30536,0
2019-07-11 08:00:00,1.30536,1.30605,1.30433,1.30437,0
2019-07-11 12:00:00,1.30436,1.30665,1.30417,1.30526,0
2019-07-11 16:00:00,1.30525,1.30912,1.30457,1.30744,0
2019-07-11 20:00:00,1.30744,1.30886,1.30572,1.30705,0
2019-07-12 00:00:00,1.30705,1.30776,1.30571,1.30587,0
2019-07-12 04:00:00,1.30588,1.30608,1.30349,1.30360,0
2019-07-12 08:00:00,1.30360,1.30370,1.30179,1.30282,0
2019-07-12 12:00:00,1.30281,1.30451,1.30257,1.30390,0
2019-07-12 16:00:00,1.30390,1.30541,1.30274,1.30278,0
2019-07-12 20:00:00,1.30278,1.30415,1.30256,1.30273,0
2019-07-15 00:00:00,1.30266,1.30364,1.30237,1.30328,0
2019-07-15 04:00:00,1.30328,1.30427,1.30256,1.30283,0
2019-07-15 08:00:00,1.30283,1.30317,1.30213,1.30265,0
2019-07-15 12:00:00,1.30265,1.30364,1.30217,1.30236,0
2019-07-15 16:00:00,1.30237,1.30508,1.30211,1.30379,0
2019-07-15 20:00:00,1.30379,1.30533,1.30367,1.30480,0
2019-07-16 00:00:00,1.30475,1.30578,1.30440,1.30577,0
2019-07-16 04:00:00,1.30577,1.30586,1.30487,1.30514,0
2019-07-16 08:00:00,1.30514,1.30643,1.30474,1.30526,0
2019-07-16 12:00:00,1.30526,1.30598,1.30327,1.30328,0
2019-07-16 16:00:00,1.30328,1.30591,1.30230,1.30571,0
2019-07-16 20:00:00,1.30571,1.30915,1.30504,1.30871,0
2019-07-17 00:00:00,1.30870,1.30935,1.30796,1.30909,0
2019-07-17 04:00:00,1.30908,1.30908,1.30674,1.30683,0
2019-07-17 08:00:00,1.30682,1.30716,1.30556,1.30573,0
2019-07-17 12:00:00,1.30572,1.30781,1.30525,1.30681,0
2019-07-17 16:00:00,1.30681,1.30736,1.30353,1.30404,0
2019-07-17 20:00:00,1.30404,1.30553,1.30403,1.30519,0
2019-07-18 00:00:00,1.30514,1.30611,1.30476,1.30550,0
2019-07-18 04:00:00,1.30550,1.30567,1.30420,1.30534,0
2019-07-18 08:00:00,1.30534,1.30610,1.30496,1.30517,0
2019-07-18 12:00:00,1.30517,1.30677,1.30506,1.30627,0
2019-07-18 16:00:00,1.30627,1.30954,1.30614,1.30789,0
2019-07-18 20:00:00,1.30789,1.30804,1.30252,1.30265,0
2019-07-19 00:00:00,1.30265,1.30510,1.30160,1.30290,0
2019-07-19 04:00:00,1.30290,1.30340,1.30252,1.30329,0
2019-07-19 08:00:00,1.30329,1.30447,1.30282,1.30393,0
2019-07-19 12:00:00,1.30393,1.31096,1.30368,1.30931,0
2019-07-19 16:00:00,1.30931,1.30950,1.30623,1.30666,0
2019-07-19 20:00:00,1.30666,1.30831,1.30525,1.30565,0
2019-07-22 00:00:00,1.30594,1.30668,1.30528,1.30664,0
2019-07-22 04:00:00,1.30664,1.30683,1.30600,1.30622,0
2019-07-22 08:00:00,1.30619,1.30668,1.30403,1.30446,0
2019-07-22 12:00:00,1.30445,1.30868,1.30441,1.30867,0
2019-07-22 16:00:00,1.30867,1.31195,1.30805,1.31098,0
2019-07-22 20:00:00,1.31098,1.31196,1.31030,1.31174,0
2019-07-23 00:00:00,1.31175,1.31300,1.31136,1.31230,0
2019-07-23 04:00:00,1.31230,1.31386,1.31219,1.31375,0
2019-07-23 08:00:00,1.31373,1.31414,1.31276,1.31305,0
2019-07-23 12:00:00,1.31305,1.31626,1.31305,1.31523,0
2019-07-23 16:00:00,1.31523,1.31643,1.31341,1.31351,0
2019-07-23 20:00:00,1.31351,1.31466,1.31234,1.31331,0
2019-07-24 00:00:00,1.31319,1.31434,1.31308,1.31385,0
2019-07-24 04:00:00,1.31385,1.31398,1.31308,1.31380,0
2019-07-24 08:00:00,1.31380,1.31462,1.31299,1.31455,0
2019-07-24 12:00:00,1.31455,1.31471,1.31245,1.31428,0
2019-07-24 16:00:00,1.31428,1.31442,1.31188,1.31336,0
2019-07-24 20:00:00,1.31336,1.31506,1.31329,1.31387,0
2019-07-25 00:00:00,1.31387,1.31445,1.31293,1.31373,0
2019-07-25 04:00:00,1.31373,1.31399,1.31320,1.31376,0
2019-07-25 08:00:00,1.31379,1.31379,1.31285,1.31330,0
2019-07-25 12:00:00,1.31327,1.31388,1.31152,1.31205,0
2019-07-25 16:00:00,1.31203,1.31586,1.31179,1.31571,0
2019-07-25 20:00:00,1.31570,1.31671,1.31528,1.31645,0
2019-07-26 00:00:00,1.31645,1.31645,1.31524,1.31611,0
2019-07-26 04:00:00,1.31611,1.31629,1.31586,1.31621,0
2019-07-26 08:00:00,1.31621,1.31825,1.31613,1.31825,0
2019-07-26 12:00:00,1.31825,1.31937,1.31738,1.31894,0
2019-07-26 16:00:00,1.31895,1.31991,1.31767,1.31832,0
2019-07-26 20:00:00,1.31832,1.31861,1.31628,1.31639,0
2019-07-29 00:00:00,1.31597,1.31709,1.31597,1.31646,0
2019-07-29 04:00:00,1.31646,1.31734,1.31575,1.31722,0
2019-07-29 08:00:00,1.31722,1.31823,1.31704,1.31736,0
2019-07-29 12:00:00,1.31736,1.31773,1.31566,1.31609,0
2019-07-29 16:00:00,1.31609,1.31718,1.31490,1.31545,0
2019-07-29 20:00:00,1.31545,1.31666,1.31500,1.31613,0
2019-07-30 00:00:00,1.31611,1.31679,1.31579,1.31636,0
2019-07-30 04:00:00,1.31638,1.31738,1.31634,1.31734,0
2019-07-30 08:00:00,1.31734,1.31791,1.31639,1.31748,0
2019-07-30 12:00:00,1.31748,1.31830,1.31699,1.31809,0
2019-07-30 16:00:00,1.31804,1.31919,1.31621,1.31700,0
2019-07-30 20:00:00,1.31699,1.31739,1.31437,1.31511,0
2019-07-31 00:00:00,1.31502,1.31559,1.31356,1.31409,0
2019-07-31 04:00:00,1.31409,1.31429,1.31349,1.31409,0
2019-07-31 08:00:00,1.31409,1.31514,1.31346,1.31508,0
2019-07-31 12:00:00,1.31505,1.31572,1.31238,1.31269,0
2019-07-31 16:00:00,1.31267,1.31591,1.31053,1.31492,0
2019-07-31 20:00:00,1.31492,1.32143,1.31305,1.31896,0
2019-08-01 00:00:00,1.31895,1.32190,1.31831,1.32157,0
2019-08-01 04:00:00,1.32157,1.32177,1.32026,1.32087,0
2019-08-01 08:00:00,1.32087,1.32232,1.32065,1.32190,0
2019-08-01 12:00:00,1.32190,1.32373,1.32105,1.32316,0
2019-08-01 16:00:00,1.32316,1.32475,1.31832,1.31851,0
2019-08-01 20:00:00,1.31851,1.32426,1.31824,1.32109,0
2019-08-02 00:00:00,1.32109,1.32210,1.32053,1.32196,0
2019-08-02 04:00:00,1.32195,1.32247,1.32098,1.32160,0
2019-08-02 08:00:00,1.32160,1.32300,1.32142,1.32247,0
2019-08-02 12:00:00,1.32247,1.32659,1.32162,1.32461,0
2019-08-02 16:00:00,1.32461,1.32552,1.32000,1.32015,0
2019-08-02 20:00:00,1.32015,1.32241,1.31991,1.31996,0
2019-08-05 00:00:00,1.32102,1.32142,1.31911,1.31980,0
2019-08-05 04:00:00,1.31982,1.32426,1.31948,1.32281,0
2019-08-05 08:00:00,1.32281,1.32408,1.32254,1.32379,0
2019-08-05 12:00:00,1.32379,1.32473,1.32121,1.32180,0
2019-08-05 16:00:00,1.32180,1.32258,1.31773,1.31861,0
2019-08-05 20:00:00,1.31860,1.32257,1.31839,1.32113,0
2019-08-06 00:00:00,1.31974,1.32226,1.31938,1.32102,0
2019-08-06 04:00:00,1.32102,1.32120,1.31867,1.31939,0
2019-08-06 08:00:00,1.31939,1.32073,1.31889,1.31965,0
2019-08-06 12:00:00,1.31965,1.32361,1.31931,1.32338,0
2019-08-06 16:00:00,1.32338,1.32785,1.32190,1.32775,0
2019-08-06 20:00:00,1.32777,1.32910,1.32711,1.32786,0
2019-08-07 00:00:00,1.32788,1.32870,1.32669,1.32774,0
2019-08-07 04:00:00,1.32774,1.33148,1.32692,1.32952,0
2019-08-07 08:00:00,1.32953,1.33082,1.32872,1.32914,0
2019-08-07 12:00:00,1.32911,1.33381,1.32843,1.33378,0
2019-08-07 16:00:00,1.33378,1.33444,1.33033,1.33301,0
2019-08-07 20:00:00,1.33301,1.33374,1.32846,1.33008,0
2019-08-08 00:00:00,1.33008,1.33140,1.32981,1.33027,0
2019-08-08 04:00:00,1.33026,1.33048,1.32720,1.32793,0
2019-08-08 08:00:00,1.32793,1.32903,1.32772,1.32873,0
2019-08-08 12:00:00,1.32873,1.33110,1.32800,1.32960,0
2019-08-08 16:00:00,1.32960,1.33070,1.32281,1.32426,0
2019-08-08 20:00:00,1.32426,1.32431,1.32213,1.32254,0
2019-08-09 00:00:00,1.32250,1.32404,1.32250,1.32290,0
2019-08-09 04:00:00,1.32290,1.32317,1.32148,1.32227,0
2019-08-09 08:00:00,1.32227,1.32296,1.32172,1.32219,0
2019-08-09 12:00:00,1.32219,1.32744,1.32064,1.32543,0
2019-08-09 16:00:00,1.32543,1.32553,1.32057,1.32234,0
2019-08-09 20:00:00,1.32235,1.32322,1.31959,1.32113,0
2019-08-12 00:00:00,1.31961,1.32254,1.31955,1.32229,0
2019-08-12 04:00:00,1.32229,1.32280,1.32171,1.32189,0
2019-08-12 08:00:00,1.32189,1.32445,1.32137,1.32352,0
2019-08-12 12:00:00,1.32352,1.32501,1.32128,1.32202,0
2019-08-12 16:00:00,1.32202,1.32437,1.32142,1.32312,0
2019-08-12 20:00:00,1.32312,1.32461,1.32298,1.32396,0
2019-08-13 00:00:00,1.32385,1.32426,1.32320,1.32423,0
2019-08-13 04:00:00,1.32423,1.32470,1.32352,1.32443,0
2019-08-13 08:00:00,1.32443,1.32633,1.32407,1.32535,0
2019-08-13 12:00:00,1.32535,1.32891,1.32470,1.32815,0
2019-08-13 16:00:00,1.32815,1.32929,1.31844,1.32260,0
2019-08-13 20:00:00,1.32260,1.32317,1.32123,1.32224,0
2019-08-14 00:00:00,1.32215,1.32274,1.32117,1.32151,0
2019-08-14 04:00:00,1.32151,1.32292,1.32106,1.32227,0
2019-08-14 08:00:00,1.32227,1.32448,1.32218,1.32422,0
2019-08-14 12:00:00,1.32422,1.33024,1.32417,1.32935,0
2019-08-14 16:00:00,1.32935,1.33256,1.32920,1.33173,0
2019-08-14 20:00:00,1.33173,1.33241,1.33063,1.33184,0
2019-08-15 00:00:00,1.33184,1.33218,1.33079,1.33089,0
2019-08-15 04:00:00,1.33088,1.33130,1.33008,1.33042,0
2019-08-15 08:00:00,1.33042,1.33072,1.32853,1.33051,0
2019-08-15 12:00:00,1.33056,1.33294,1.33003,1.33246,0
2019-08-15 16:00:00,1.33250,1.33388,1.33147,1.33280,0
2019-08-15 20:00:00,1.33280,1.33361,1.33115,1.33129,0
2019-08-16 00:00:00,1.33125,1.33217,1.33095,1.33194,0
2019-08-16 04:00:00,1.33193,1.33247,1.33117,1.33154,0
2019-08-16 08:00:00,1.33153,1.33158,1.32968,1.32977,0
2019-08-16 12:00:00,1.32977,1.33019,1.32851,1.32983,0
