time,low,high,open,close,volume
2019-12-23 11:00:00,7511.0,7562.7,7524.09,7553.44,268.70607461
2019-12-23 12:00:00,7535.43,7561.92,7553.44,7561.48,252.39999833
2019-12-23 13:00:00,7470.0,7591.72,7561.47,7518.82,702.11220461
2019-12-23 14:00:00,7480.4,7579.33,7520.81,7577.6,531.47561815
2019-12-23 15:00:00,7555.97,7616.6,7577.16,7586.38,703.99380791
2019-12-23 16:00:00,7506.14,7688.99,7586.38,7517.39,2115.49577512
2019-12-23 17:00:00,7351.0,7556.3,7517.39,7395.0,1765.64272034
2019-12-23 18:00:00,7353.12,7455.79,7395.01,7391.0,556.83545057
2019-12-23 19:00:00,7383.41,7436.67,7391.01,7433.17,311.43985592
2019-12-23 20:00:00,7390.39,7432.35,7432.35,7395.01,231.71512575
2019-12-23 21:00:00,7285.0,7398.08,7395.01,7315.19,1019.1115643
2019-12-23 22:00:00,7259.19,7320.0,7312.05,7293.15,556.00445068
2019-12-23 23:00:00,7291.67,7337.98,7291.74,7310.79,421.86911512
2019-12-24 00:00:00,7285.0,7318.81,7310.79,7304.41,502.27213093
2019-12-24 01:00:00,7285.01,7321.0,7304.41,7305.69,208.68102982
2019-12-24 02:00:00,7305.68,7328.91,7305.68,7321.65,126.09230913
2019-12-24 03:00:00,7302.63,7332.34,7321.65,7305.78,106.86465893
2019-12-24 04:00:00,7298.01,7324.63,7305.79,7306.04,138.24391515
2019-12-24 05:00:00,7305.6,7331.0,7306.03,7329.84,87.49775756
2019-12-24 06:00:00,7319.53,7334.17,7329.85,7320.12,63.34420791
2019-12-24 07:00:00,7237.09,7322.18,7320.11,7254.52,468.13066651
2019-12-24 08:00:00,7220.31,7372.75,7254.52,7350.65,730.58394808
2019-12-24 09:00:00,7320.65,7389.37,7350.77,7362.48,266.56311947
2019-12-24 10:00:00,7345.9,7400.0,7360.18,7384.09,269.44520384
2019-12-24 11:00:00,7336.08,7388.09,7384.09,7364.89,165.71913776
2019-12-24 12:00:00,7342.01,7371.85,7364.89,7350.93,99.11800532
2019-12-24 13:00:00,7348.73,7388.25,7350.93,7373.22,190.30170014
2019-12-24 14:00:00,7327.0,7426.15,7373.22,7343.53,972.13393161
2019-12-24 15:00:00,7241.35,7343.54,7343.53,7267.59,745.11605587
2019-12-24 16:00:00,7210.0,7292.91,7267.59,7291.52,455.54351445
2019-12-24 17:00:00,7215.07,7301.58,7291.51,7221.95,278.37793406
2019-12-24 18:00:00,7151.08,7239.07,7221.95,7195.11,629.34204881
2019-12-24 19:00:00,7174.29,7271.0,7195.1,7238.66,417.35568231
2019-12-24 20:00:00,7192.24,7264.33,7244.64,7213.31,354.30724963
2019-12-24 21:00:00,7212.94,7259.28,7213.32,7245.52,226.4729486
2019-12-24 22:00:00,7221.4,7250.35,7244.84,7236.75,137.12217753
2019-12-24 23:00:00,7210.0,7267.0,7236.75,7255.01,158.68418394
2019-12-25 00:00:00,7230.0,7265.12,7255.01,7232.63,94.85074149
2019-12-25 01:00:00,7212.51,7244.0,7230.31,7241.85,128.604773
2019-12-25 02:00:00,7228.45,7249.99,7241.85,7234.56,55.55931082
2019-12-25 03:00:00,7212.5,7241.42,7234.56,7223.88,100.3047951
2019-12-25 04:00:00,7222.97,7252.08,7223.88,7241.16,48.43979104
2019-12-25 05:00:00,7227.5,7247.51,7241.16,7227.5,71.82116724
2019-12-25 06:00:00,7220.0,7240.03,7227.51,7226.17,90.20951364
2019-12-25 07:00:00,7193.75,7259.28,7226.18,7243.2,166.436847
2019-12-25 08:00:00,7238.39,7254.06,7243.19,7246.06,55.89965771
2019-12-25 09:00:00,7215.05,7251.1,7246.07,7225.59,52.52605718
2019-12-25 10:00:00,7202.67,7231.55,7225.59,7224.11,79.29594517
2019-12-25 11:00:00,7206.39,7228.1,7224.1,7207.11,94.78191991
2019-12-25 12:00:00,7167.89,7245.58,7207.11,7217.51,147.5139349
2019-12-25 13:00:00,7176.94,7218.51,7217.5,7181.8,165.68790603
2019-12-25 14:00:00,7169.12,7201.95,7181.8,7180.86,128.25049927
2019-12-25 15:00:00,7173.74,7194.71,7180.87,7180.99,83.41075197
2019-12-25 16:00:00,7115.5,7198.53,7180.81,7132.39,452.61964839
2019-12-25 17:00:00,7118.02,7164.76,7132.02,7153.17,225.63403978
2019-12-25 18:00:00,7132.34,7164.53,7153.17,7164.52,147.4234402
2019-12-25 19:00:00,7161.99,7233.12,7164.52,7225.72,265.77811064
2019-12-25 20:00:00,7213.28,7260.0,7225.71,7239.2,232.16579284
2019-12-25 21:00:00,7203.1,7244.45,7237.81,7211.22,127.22557408
2019-12-25 22:00:00,7166.68,7222.41,7211.22,7208.26,139.44962952
2019-12-25 23:00:00,7180.82,7209.32,7207.67,7192.12,145.76959352
2019-12-26 00:00:00,7180.1,7211.55,7192.12,7184.12,175.24122584
2019-12-26 01:00:00,7177.0,7198.15,7182.94,7196.34,94.10912753
2019-12-26 02:00:00,7188.84,7202.15,7196.34,7191.01,68.19153816
2019-12-26 03:00:00,7171.01,7191.01,7191.0,7175.87,96.9732369
2019-12-26 04:00:00,7171.36,7184.07,7175.87,7172.08,119.14599539
2019-12-26 05:00:00,7155.25,7184.4,7171.39,7170.89,213.00564386
2019-12-26 06:00:00,7171.79,7207.24,7171.89,7194.63,152.64219532
2019-12-26 07:00:00,7183.95,7199.12,7194.41,7194.15,158.03590249
2019-12-26 08:00:00,7194.15,7229.04,7194.15,7214.21,66.98577945
2019-12-26 09:00:00,7200.63,7223.84,7215.26,7201.43,47.38868016
2019-12-26 10:00:00,7201.06,7208.98,7201.42,7202.65,130.90024604
2019-12-26 11:00:00,7176.0,7202.66,7202.65,7176.14,59.94133151
2019-12-26 12:00:00,7171.17,7208.7,7176.13,7200.01,132.1122844
2019-12-26 13:00:00,7182.75,7202.85,7200.0,7197.35,114.43995029
2019-12-26 14:00:00,7194.0,7214.28,7197.35,7208.36,172.59434041
2019-12-26 15:00:00,7202.0,7234.53,7208.35,7223.72,231.79914616
2019-12-26 16:00:00,7191.4,7336.44,7223.72,7333.7,1012.75008985
2019-12-26 17:00:00,7322.5,7372.76,7333.7,7359.93,516.96557778
2019-12-26 18:00:00,7341.26,7380.0,7360.0,7353.25,376.55862478
2019-12-26 19:00:00,7231.45,7432.1,7353.25,7291.12,1398.7168605
2019-12-26 20:00:00,7230.0,7319.99,7288.34,7243.75,665.56794534
2019-12-26 21:00:00,7185.0,7246.0,7243.75,7189.77,742.61888408
2019-12-26 22:00:00,7140.0,7196.26,7189.78,7190.12,780.93416524
2019-12-26 23:00:00,7180.0,7200.0,7189.51,7194.13,141.41412932
2019-12-27 00:00:00,7180.0,7212.79,7194.13,7198.48,164.30648708
2019-12-27 01:00:00,7183.4,7200.0,7198.47,7199.5,138.74777602
2019-12-27 02:00:00,7199.49,7225.16,7199.49,7205.06,279.71599035
2019-12-27 03:00:00,7202.0,7214.34,7205.06,7207.33,443.24448365
2019-12-27 04:00:00,7177.01,7214.6,7207.32,7178.12,186.0316407
2019-12-27 05:00:00,7172.01,7198.66,7178.11,7189.05,195.69196978
2019-12-27 06:00:00,7170.98,7193.14,7189.05,7181.73,109.97299967
2019-12-27 07:00:00,7148.95,7183.68,7181.73,7157.31,497.45009186
2019-12-27 08:00:00,7148.57,7186.18,7157.31,7175.13,248.72896699
2019-12-27 09:00:00,7157.01,7176.21,7175.13,7162.46,189.40549234
2019-12-27 10:00:00,7152.86,7178.76,7162.45,7171.56,203.15806771
2019-12-27 11:00:00,7053.32,7171.56,7171.56,7108.43,817.43750895
2019-12-27 12:00:00,7068.87,7207.37,7108.43,7204.35,834.65122472
2019-12-27 13:00:00,7155.0,7237.03,7204.35,7173.11,690.34096696
2019-12-27 14:00:00,7173.1,7195.0,7173.11,7181.6,410.8251984
2019-12-27 15:00:00,7180.57,7237.0,7181.59,7217.79,622.1980937
2019-12-27 16:00:00,7160.0,7254.0,7217.52,7184.7,727.65075388
2019-12-27 17:00:00,7169.97,7197.87,7184.41,7187.99,267.76530384
2019-12-27 18:00:00,7187.98,7218.64,7187.99,7204.35,271.58045129
2019-12-27 19:00:00,7176.68,7214.43,7204.35,7199.47,301.34271597
2019-12-27 20:00:00,7199.46,7216.0,7199.47,7210.79,189.05872572
2019-12-27 21:00:00,7201.55,7219.0,7210.74,7216.36,217.81414686
2019-12-27 22:00:00,7216.36,7248.48,7216.36,7231.47,308.40089567
2019-12-27 23:00:00,7222.0,7248.31,7233.53,7245.83,177.45608437
2019-12-28 00:00:00,7232.55,7309.2,7245.83,7301.4,434.02583225
2019-12-28 01:00:00,7285.0,7319.0,7303.4,7300.0,290.26361107
2019-12-28 02:00:00,7260.0,7315.0,7299.98,7286.43,260.5382808
2019-12-28 03:00:00,7272.27,7294.52,7286.37,7278.61,101.73360983
2019-12-28 04:00:00,7271.16,7300.0,7278.6,7293.63,99.4618411
2019-12-28 05:00:00,7294.4,7319.0,7294.4,7309.64,87.93505924
2019-12-28 06:00:00,7285.24,7342.0,7309.64,7289.16,252.94601895
2019-12-28 07:00:00,7281.55,7310.0,7289.05,7290.25,187.61653354
2019-12-28 08:00:00,7251.13,7291.33,7291.32,7280.54,195.04800636
2019-12-28 09:00:00,7276.31,7297.96,7280.54,7289.98,46.95755683
2019-12-28 10:00:00,7280.98,7310.0,7289.13,7309.91,93.1746307
2019-12-28 11:00:00,7271.2,7306.54,7306.54,7289.89,80.00765413
2019-12-28 12:00:00,7281.97,7296.93,7289.89,7288.26,56.67659507
2019-12-28 13:00:00,7274.35,7289.23,7286.31,7285.0,55.26643008
2019-12-28 14:00:00,7284.99,7310.0,7285.0,7308.72,123.06700234
2019-12-28 15:00:00,7279.2,7345.0,7308.72,7295.44,512.7935303
2019-12-28 16:00:00,7261.42,7318.24,7295.45,7309.91,364.48803648
2019-12-28 17:00:00,7300.95,7342.59,7309.31,7327.62,193.01132683
2019-12-28 18:00:00,7312.01,7346.0,7327.62,7325.73,331.34631219
2019-12-28 19:00:00,7318.07,7343.51,7324.93,7326.82,233.93982195
2019-12-28 20:00:00,7310.0,7336.75,7327.01,7327.16,199.20770444
2019-12-28 21:00:00,7313.0,7327.36,7327.16,7313.05,140.8712317
2019-12-28 22:00:00,7293.23,7313.05,7313.04,7308.7,168.5976021
2019-12-28 23:00:00,7299.01,7320.0,7307.36,7302.67,112.78713466
2019-12-29 00:00:00,7278.07,7303.72,7302.67,7299.8,152.05076964
2019-12-29 01:00:00,7278.2,7300.32,7299.79,7282.9,80.69370885
2019-12-29 02:00:00,7282.9,7295.5,7282.9,7294.95,73.49404507
2019-12-29 03:00:00,7288.71,7298.78,7294.96,7294.5,76.49989679
2019-12-29 04:00:00,7289.28,7298.93,7294.5,7289.71,73.31837562
2019-12-29 05:00:00,7282.9,7310.78,7289.71,7310.78,99.39371187
2019-12-29 06:00:00,7297.14,7313.74,7310.93,7311.55,75.89196738
2019-12-29 07:00:00,7299.1,7314.51,7311.54,7305.67,35.67411144
2019-12-29 08:00:00,7301.85,7355.93,7305.67,7342.64,208.75917052
2019-12-29 09:00:00,7293.28,7350.92,7342.64,7295.23,101.02472005
2019-12-29 10:00:00,7293.56,7313.14,7295.24,7304.99,52.353978
2019-12-29 11:00:00,7304.99,7327.35,7304.99,7327.0,80.44754101
2019-12-29 12:00:00,7308.7,7349.58,7327.0,7344.08,115.08123958
2019-12-29 13:00:00,7325.49,7391.7,7344.09,7383.42,450.1306457
2019-12-29 14:00:00,7372.81,7398.15,7382.55,7380.99,223.00899046
2019-12-29 15:00:00,7360.14,7408.44,7380.0,7383.28,515.43817178
2019-12-29 16:00:00,7380.01,7420.97,7383.28,7393.5,275.4541366
2019-12-29 17:00:00,7367.47,7400.8,7393.49,7398.0,215.01809209
2019-12-29 18:00:00,7393.0,7417.5,7398.0,7417.5,174.26091734
2019-12-29 19:00:00,7403.1,7465.0,7417.5,7460.72,494.36364839
2019-12-29 20:00:00,7343.43,7531.0,7460.72,7391.43,2348.88865957
2019-12-29 21:00:00,7356.5,7395.98,7391.0,7385.28,246.81271448
2019-12-29 22:00:00,7381.98,7426.13,7385.28,7392.36,258.98875865
2019-12-29 23:00:00,7380.2,7407.48,7391.31,7384.89,130.26432396
2019-12-30 00:00:00,7305.0,7384.57,7384.57,7335.01,468.29733631
2019-12-30 01:00:00,7325.35,7350.0,7335.01,7340.31,131.41480189
2019-12-30 02:00:00,7333.29,7366.0,7340.31,7350.76,227.88214975
2019-12-30 03:00:00,7327.06,7353.57,7350.76,7337.08,199.96957327
2019-12-30 04:00:00,7336.48,7365.37,7337.08,7363.34,176.10540525
2019-12-30 05:00:00,7357.4,7364.0,7363.34,7364.0,100.60044621
2019-12-30 06:00:00,7353.29,7367.71,7364.0,7361.04,280.5493502
2019-12-30 07:00:00,7357.61,7386.28,7361.03,7360.0,173.62526411
2019-12-30 08:00:00,7323.0,7369.17,7359.99,7348.8,298.64605777
2019-12-30 09:00:00,7307.93,7356.0,7348.79,7310.61,120.90742696
2019-12-30 10:00:00,7277.0,7330.78,7309.32,7288.9,535.78449243
2019-12-30 11:00:00,7282.63,7305.31,7288.9,7297.51,133.05365532
2019-12-30 12:00:00,7285.02,7317.6,7297.51,7290.0,171.34254081
2019-12-30 13:00:00,7272.0,7326.0,7285.03,7300.0,546.26864936
2019-12-30 14:00:00,7280.01,7315.6,7299.99,7283.89,294.41171534
2019-12-30 15:00:00,7232.37,7283.89,7283.89,7234.73,704.15306125
2019-12-30 16:00:00,7200.0,7244.0,7236.01,7232.64,666.99047905
2019-12-30 17:00:00,7207.92,7244.31,7232.63,7232.97,461.42827436
2019-12-30 18:00:00,7222.22,7237.19,7232.97,7222.22,238.00003683
2019-12-30 19:00:00,7200.2,7228.19,7221.91,7211.21,283.63634874
2019-12-30 20:00:00,7211.0,7258.61,7215.54,7245.67,453.09841361
2019-12-30 21:00:00,7233.16,7259.65,7245.67,7243.8,199.32336462
2019-12-30 22:00:00,7243.78,7256.93,7243.79,7253.49,249.40537345
2019-12-30 23:00:00,7212.01,7259.25,7254.92,7218.0,232.32666573
2019-12-31 00:00:00,7173.63,7224.99,7218.01,7224.99,334.80304593
2019-12-31 01:00:00,7220.99,7240.74,7224.99,7239.8,252.35351634
2019-12-31 02:00:00,7203.5,7238.54,7237.49,7215.0,155.16361382
2019-12-31 03:00:00,7201.0,7220.98,7215.0,7209.72,173.70060054
2019-12-31 04:00:00,7200.2,7236.3,7209.73,7217.31,317.46119157
2019-12-31 05:00:00,7215.97,7245.0,7217.31,7238.53,324.50729838
2019-12-31 06:00:00,7217.0,7238.53,7238.53,7220.6,101.9450146
2019-12-31 07:00:00,7214.87,7231.34,7220.6,7227.38,99.2182286
2019-12-31 08:00:00,7202.03,7227.57,7227.37,7205.96,81.55247358
2019-12-31 09:00:00,7194.08,7216.85,7205.96,7209.17,67.24058825
2019-12-31 10:00:00,7195.25,7232.75,7208.11,7217.12,93.08783009
2019-12-31 11:00:00,7214.43,7234.84,7217.12,7222.0,43.63343059
2019-12-31 12:00:00,7202.82,7227.54,7222.01,7226.81,144.88502188
2019-12-31 13:00:00,7217.04,7234.01,7226.8,7220.1,147.63956108
2019-12-31 14:00:00,7199.73,7298.67,7217.7,7211.99,603.20666202
2019-12-31 15:00:00,7165.39,7228.79,7211.9,7171.52,644.56457474
2019-12-31 16:00:00,7162.77,7198.99,7171.52,7186.14,259.29976768
2019-12-31 17:00:00,7121.0,7189.38,7185.5,7136.23,459.33105803
2019-12-31 18:00:00,7111.0,7148.29,7136.23,7140.77,646.71862612
2019-12-31 19:00:00,7128.83,7155.0,7141.32,7143.88,400.11072586
2019-12-31 20:00:00,7133.6,7163.85,7143.88,7145.0,428.30488183
2019-12-31 21:00:00,7141.04,7158.97,7145.0,7157.95,216.37755308
2019-12-31 22:00:00,7148.0,7179.99,7157.95,7178.01,401.4083041
2019-12-31 23:00:00,7157.12,7178.01,7178.0,7165.72,359.45526615
2020-01-01 00:00:00,7136.05,7165.72,7165.72,7150.35,250.84981195
2020-01-01 01:00:00,7147.18,7204.94,7149.26,7194.52,232.20326873
2020-01-01 02:00:00,7191.44,7218.42,7194.52,7217.0,189.93790294
2020-01-01 03:00:00,7193.34,7217.0,7217.0,7196.98,234.73978059
2020-01-01 04:00:00,7183.85,7200.62,7196.99,7186.41,205.90872906
2020-01-01 05:00:00,7183.85,7199.0,7186.4,7197.31,120.59609582
2020-01-01 06:00:00,7197.31,7207.87,7197.31,7201.46,131.51899975
2020-01-01 07:00:00,7175.0,7209.15,7201.3,7185.91,53.59980251
2020-01-01 08:00:00,7158.19,7185.91,7185.9,7181.99,71.49745551
2020-01-01 09:00:00,7170.01,7189.53,7181.99,7170.01,53.71043183
2020-01-01 10:00:00,7170.01,7187.55,7170.01,7182.33,31.27827458
2020-01-01 11:00:00,7168.45,7215.0,7182.33,7174.26,120.12520738
2020-01-01 12:00:00,7174.27,7206.82,7174.27,7206.82,63.82391835
2020-01-01 13:00:00,7197.93,7210.84,7206.82,7200.4,60.01184369
2020-01-01 14:00:00,7188.91,7215.0,7200.01,7199.03,78.08757791
2020-01-01 15:00:00,7196.43,7238.14,7199.03,7214.31,198.12448662
2020-01-01 16:00:00,7195.02,7225.0,7213.34,7223.86,162.05030952
2020-01-01 17:00:00,7204.96,7231.27,7224.99,7218.01,124.52960211
2020-01-01 18:00:00,7205.69,7229.37,7218.0,7218.3,222.31596403
2020-01-01 19:00:00,7199.61,7218.31,7218.3,7207.07,167.18158325
2020-01-01 20:00:00,7200.0,7221.92,7207.06,7215.85,90.85722726
2020-01-01 21:00:00,7204.53,7222.6,7215.85,7216.34,140.19214355
2020-01-01 22:00:00,7163.91,7217.0,7216.2,7177.01,198.44105178
2020-01-01 23:00:00,7150.0,7177.58,7177.01,7174.33,149.04858016
2020-01-02 00:00:00,7160.0,7186.18,7174.33,7181.99,92.04082952
2020-01-02 01:00:00,7157.15,7182.0,7181.99,7165.75,189.81934306
2020-01-02 02:00:00,7125.0,7165.74,7165.74,7141.11,344.74459494
2020-01-02 03:00:00,7096.61,7141.11,7141.11,7098.88,380.89996504
2020-01-02 04:00:00,7089.0,7129.77,7098.87,7110.98,258.25134995
2020-01-02 05:00:00,7101.48,7123.71,7112.11,7108.03,108.03915924
2020-01-02 06:00:00,7091.1,7119.97,7108.04,7104.32,128.22574701
2020-01-02 07:00:00,7074.09,7109.32,7103.45,7077.45,319.47617746
2020-01-02 08:00:00,7075.0,7122.5,7075.04,7122.05,131.46789789
2020-01-02 09:00:00,7108.52,7132.48,7122.49,7132.48,42.30981084
2020-01-02 10:00:00,7132.28,7156.65,7132.48,7136.88,92.77181797
2020-01-02 11:00:00,7120.0,7141.68,7136.88,7120.0,60.22409994
2020-01-02 12:00:00,7117.78,7140.81,7117.78,7132.72,97.37740858
2020-01-02 13:00:00,7081.03,7139.97,7132.72,7107.87,259.61025798
2020-01-02 14:00:00,7099.03,7137.23,7107.85,7114.12,187.17203792
2020-01-02 15:00:00,7095.5,7130.0,7114.12,7111.72,184.64441275
2020-01-02 16:00:00,7011.3,7125.0,7111.69,7027.01,824.47920444
2020-01-02 17:00:00,6903.0,7027.01,7027.01,6942.4,2348.88771903
2020-01-02 18:00:00,6927.13,6968.22,6942.4,6955.01,578.86768208
2020-01-02 19:00:00,6937.82,6976.17,6955.01,6965.0,306.98121211
2020-01-02 20:00:00,6924.75,6965.01,6965.0,6927.24,316.31984846
2020-01-02 21:00:00,6926.16,6967.14,6927.24,6957.97,268.98089312
2020-01-02 22:00:00,6943.33,6958.0,6957.98,6955.62,188.58460916
2020-01-02 23:00:00,6936.69,6957.0,6955.62,6945.02,300.75130899
2020-01-03 00:00:00,6903.09,6945.03,6945.02,6919.01,353.74767742
2020-01-03 01:00:00,6864.0,6927.58,6919.01,6869.45,520.71391049
2020-01-03 02:00:00,6854.67,6945.4,6869.45,6938.93,442.92750511
2020-01-03 03:00:00,6925.61,6947.64,6938.93,6937.61,179.84355856
2020-01-03 04:00:00,6937.61,7281.24,6937.61,7194.79,2312.60884673
2020-01-03 05:00:00,7151.79,7235.94,7194.79,7203.04,621.34774945
2020-01-03 06:00:00,7181.35,7209.94,7203.04,7193.14,377.32931399
2020-01-03 07:00:00,7176.07,7220.0,7193.14,7184.66,526.39958097
2020-01-03 08:00:00,7186.59,7287.52,7186.59,7255.9,466.90773101
2020-01-03 09:00:00,7252.56,7347.36,7255.86,7337.53,678.76846687
2020-01-03 10:00:00,7276.77,7361.7,7337.67,7301.15,427.04173693
2020-01-03 11:00:00,7296.09,7333.77,7301.15,7327.64,504.61979387
2020-01-03 12:00:00,7296.05,7339.31,7327.64,7316.31,438.36713025
2020-01-03 13:00:00,7306.5,7369.61,7316.3,7342.88,329.31686069
2020-01-03 14:00:00,7227.78,7347.29,7342.19,7245.0,885.42430268
2020-01-03 15:00:00,7245.0,7319.83,7245.0,7313.23,636.68868872
2020-01-03 16:00:00,7291.42,7401.2,7315.02,7386.74,1229.5309057
2020-01-03 17:00:00,7330.0,7400.0,7386.74,7353.04,514.58293231
2020-01-03 18:00:00,7330.0,7363.28,7353.04,7334.38,407.71630268
2020-01-03 19:00:00,7276.14,7341.53,7334.39,7330.91,473.99011501
2020-01-03 20:00:00,7293.7,7349.44,7330.9,7308.25,444.92422777
2020-01-03 21:00:00,7259.0,7326.85,7308.25,7269.3,458.90332121
2020-01-03 22:00:00,7250.0,7309.75,7269.3,7294.72,479.78004426
2020-01-03 23:00:00,7288.99,7334.45,7293.9,7334.45,344.91168221
2020-01-04 00:00:00,7284.15,7339.99,7334.45,7302.44,221.32806623
2020-01-04 01:00:00,7277.34,7304.55,7302.43,7303.07,187.44033035
2020-01-04 02:00:00,7290.09,7320.98,7303.07,7320.68,94.49726129
2020-01-04 03:00:00,7311.29,7332.89,7320.68,7323.57,148.11330622
2020-01-04 04:00:00,7302.78,7330.0,7323.6,7326.97,89.42103635
2020-01-04 05:00:00,7320.0,7359.99,7326.86,7333.94,213.56898291
2020-01-04 06:00:00,7330.57,7354.72,7333.95,7349.54,113.68026266
2020-01-04 07:00:00,7322.27,7354.98,7349.54,7343.16,89.42901598
2020-01-04 08:00:00,7327.16,7352.04,7343.16,7339.13,101.13121362
2020-01-04 09:00:00,7332.14,7355.23,7339.13,7351.67,103.5712781
2020-01-04 10:00:00,7296.81,7357.39,7351.67,7304.74,96.14874537
2020-01-04 11:00:00,7292.02,7328.74,7304.11,7326.61,56.34765261
2020-01-04 12:00:00,7295.0,7328.18,7326.61,7299.94,80.90483671
2020-01-04 13:00:00,7280.5,7312.54,7299.95,7287.85,150.30265332
2020-01-04 14:00:00,7281.9,7310.75,7287.83,7304.85,120.76563707
2020-01-04 15:00:00,7293.6,7317.58,7304.86,7306.11,176.79893336
2020-01-04 16:00:00,7285.02,7313.79,7306.12,7297.65,148.6677214
2020-01-04 17:00:00,7295.75,7339.31,7297.64,7339.3,179.05437675
2020-01-04 18:00:00,7263.32,7398.0,7339.31,7291.42,1058.75038641
2020-01-04 19:00:00,7275.01,7342.75,7291.41,7322.54,412.77298102
2020-01-04 20:00:00,7304.43,7339.78,7324.2,7333.01,272.61035774
2020-01-04 21:00:00,7322.23,7358.51,7333.01,7344.84,266.71684156
2020-01-04 22:00:00,7334.09,7354.23,7343.98,7346.37,168.07933972
2020-01-04 23:00:00,7326.69,7350.0,7346.38,7348.63,192.36499314
2020-01-05 00:00:00,7348.62,7384.37,7348.63,7368.94,350.85117005
2020-01-05 01:00:00,7368.75,7471.52,7368.75,7451.01,1181.71899359
2020-01-05 02:00:00,7425.0,7483.28,7451.0,7438.05,402.96988062
2020-01-05 03:00:00,7438.08,7474.0,7438.75,7471.82,213.15908352
2020-01-05 04:00:00,7441.33,7488.87,7470.9,7447.56,302.85806188
2020-01-05 05:00:00,7440.65,7459.65,7447.56,7454.73,153.15832274
2020-01-05 06:00:00,7442.06,7478.24,7454.8,7461.65,415.97293508
2020-01-05 07:00:00,7446.57,7473.78,7461.65,7468.22,226.14532625
2020-01-05 08:00:00,7413.91,7475.0,7468.28,7426.38,230.68313579
2020-01-05 09:00:00,7396.36,7435.0,7426.41,7425.11,219.46435362
2020-01-05 10:00:00,7404.95,7431.33,7425.1,7413.9,29.14557055
2020-01-05 11:00:00,7409.46,7441.25,7413.89,7423.92,71.87626338
2020-01-05 12:00:00,7423.42,7457.32,7423.85,7457.32,77.83077072
2020-01-05 13:00:00,7411.11,7460.03,7457.32,7430.68,142.53143445
2020-01-05 14:00:00,7425.35,7442.92,7431.11,7431.21,44.58663678
2020-01-05 15:00:00,7428.09,7472.51,7430.77,7459.97,141.87501411
2020-01-05 16:00:00,7450.0,7479.52,7459.97,7455.99,168.39993767
2020-01-05 17:00:00,7444.33,7464.12,7457.1,7461.16,163.62484744
2020-01-05 18:00:00,7419.2,7463.0,7461.17,7432.09,179.07987117
2020-01-05 19:00:00,7422.94,7443.86,7432.08,7439.16,141.58289513
2020-01-05 20:00:00,7422.41,7439.15,7439.15,7428.7,123.13827967
2020-01-05 21:00:00,7356.82,7430.08,7428.71,7356.82,369.2918162
2020-01-05 22:00:00,7316.0,7375.0,7355.79,7348.07,358.42004248
2020-01-05 23:00:00,7312.22,7357.04,7348.06,7355.4,233.65030285
2020-01-06 00:00:00,7343.17,7377.45,7355.4,7372.97,220.42447508
2020-01-06 01:00:00,7361.64,7416.17,7372.93,7416.1,335.90121618
2020-01-06 02:00:00,7412.88,7562.82,7416.09,7547.86,1613.97002765
2020-01-06 03:00:00,7478.33,7580.0,7547.86,7540.16,747.88959823
2020-01-06 04:00:00,7516.07,7550.0,7538.99,7527.87,271.92848341
2020-01-06 05:00:00,7498.6,7535.0,7527.84,7528.7,262.68979758
2020-01-06 06:00:00,7507.37,7528.79,7528.76,7509.77,205.15390587
2020-01-06 07:00:00,7503.56,7520.9,7510.83,7503.56,92.61033341
2020-01-06 08:00:00,7503.55,7545.0,7503.56,7542.19,125.44044887
2020-01-06 09:00:00,7506.8,7545.0,7543.42,7541.44,124.25538914
2020-01-06 10:00:00,7528.89,7567.5,7543.25,7553.33,163.62897147
2020-01-06 11:00:00,7520.04,7572.2,7553.33,7536.29,143.17708775
2020-01-06 12:00:00,7529.86,7558.01,7536.29,7554.33,157.59568672
2020-01-06 13:00:00,7484.65,7615.68,7554.34,7522.17,746.75493958
2020-01-06 14:00:00,7499.99,7549.99,7522.19,7541.83,312.89738434
2020-01-06 15:00:00,7510.8,7546.11,7541.82,7516.84,594.51630522
2020-01-06 16:00:00,7505.89,7540.63,7515.91,7523.46,479.72944399
2020-01-06 17:00:00,7518.87,7554.86,7521.04,7552.76,555.84225949
2020-01-06 18:00:00,7523.15,7553.0,7552.77,7527.07,282.30112748
2020-01-06 19:00:00,7516.88,7544.42,7526.6,7536.6,355.0071989
2020-01-06 20:00:00,7531.94,7549.99,7536.6,7544.98,287.97223675
2020-01-06 21:00:00,7544.98,7606.8,7544.98,7576.79,784.67315291
2020-01-06 22:00:00,7575.65,7758.0,7576.79,7711.03,1659.0045615
2020-01-06 23:00:00,7700.06,7805.0,7716.54,7764.63,1247.06815019
2020-01-07 00:00:00,7764.63,8000.0,7764.63,7889.99,3572.35070256
2020-01-07 01:00:00,7865.62,7932.56,7890.0,7906.52,803.29005827
2020-01-07 02:00:00,7897.09,7940.23,7907.47,7899.74,494.46929008
2020-01-07 03:00:00,7889.2,7918.29,7899.9,7897.83,494.95659344
2020-01-07 04:00:00,7820.91,7906.0,7897.83,7844.51,602.58478473
2020-01-07 05:00:00,7838.53,7882.83,7844.51,7877.17,280.89147573
2020-01-07 06:00:00,7862.3,7879.07,7877.17,7874.41,117.01740073
2020-01-07 07:00:00,7860.83,7892.2,7873.5,7878.65,146.92213338
2020-01-07 08:00:00,7869.73,7900.0,7878.65,7880.52,112.3094976
